Id,bias,Actual_Value,Predicted_Value,Difference,OverallCond,BsmtUnfSF,BsmtFullBath,BsmtHalfBath,HalfBath,BedroomAbvGr,GarageCars,WoodDeckSF,OpenPorchSF,3SsnPorch,ScreenPorch,MSZoning_dum_0,MSZoning_dum_1,Street_dum_Pave,LotShape_dum_0,LotShape_dum_1,LandContour_dum_0,LandSlope_dum_0,LandSlope_dum_1,Neighborhood_dum_0,Neighborhood_dum_2,Neighborhood_dum_3,Neighborhood_dum_4,Condition1_dum_0,Condition2_dum_0,Condition2_dum_2,BldgType_dum_0,BldgType_dum_2,HouseStyle_dum_0,RoofStyle_dum_0,RoofMatl_dum_1,RoofMatl_dum_2,Exterior1st_dum_1,Exterior1st_dum_3,Exterior2nd_dum_3,MasVnrType_dum_1,ExterQual_dum_0,ExterQual_dum_1,ExterCond_dum_2,BsmtQual_dum_1,BsmtCond_dum_1,BsmtCond_dum_2,BsmtExposure_dum_1,BsmtFinType1_dum_0,BsmtFinType1_dum_1,Heating_dum_0,HeatingQC_dum_0,HeatingQC_dum_1,CentralAir_dum_Y,KitchenQual_dum_1,FireplaceQu_dum_0,FireplaceQu_dum_1,FireplaceQu_dum_2,GarageType_dum_0,GarageType_dum_2,PoolQC_dum_0,PoolQC_dum_1,SaleType_dum_2,SaleCondition_dum_0,SaleCondition_dum_1,SaleCondition_dum_2
169,180028.442523,183500,190897.532822,7397.53282156,-198.465622462,-1041.71199237,-3135.68493023,31.8118483213,5035.70250162,-3783.39734386,-3291.65034731,-8049.60280988,5053.50139923,-105.591612524,-835.41222305,1921.82054843,-1094.94086988,0.0,2557.98515378,-372.869382864,107.666426154,-227.065188021,0.0,-3367.02161654,5815.62657855,-977.042928449,-424.595566697,554.568200083,0.0,0.0,1494.58878124,46.2931022307,4217.14277417,-1529.03365623,0.0,0.0,-188.599972896,75.7516579572,-266.930917799,-957.134334064,14604.7404251,-987.797705355,0.0,-3163.06838237,235.572276404,0.0,-2574.87090406,-6403.36084915,1247.99871736,-55.0475438204,3662.25438984,1547.98430102,355.345725845,-1851.00450137,5294.40395761,-2166.21945171,-16.9577375517,4543.34873755,54.7915497539,0.0,0.0,-26.2769025418,-920.637428428,422.183968218,0.0
1103,180028.442523,135000,127384.8148,-7615.18519983,2509.94354628,456.73443209,-3983.48481723,-6.64433180802,-3356.48705013,-6940.32898456,-14765.5286109,-3923.20753602,-5509.0383745,-86.4096911779,-723.867950637,2272.04397607,-479.606638603,0.0,-1103.06330314,-418.162417775,171.733179129,-162.899067292,0.0,229.235316597,-3005.5960393,-908.670088699,-589.518108446,420.299409244,0.0,0.0,531.598408062,37.2155686816,-3005.64510083,-1218.05459599,0.0,0.0,-2167.82031062,174.794291983,-190.547769586,-1272.37031048,-7675.20877255,-741.019199336,0.0,-1858.09366566,606.699903549,0.0,-1744.70901516,-2642.24615343,263.509950333,-56.6709990063,4246.016,1770.29117241,996.960254706,-1808.8193228,-2596.93527746,-2394.79407474,-64.7760464106,6488.92299989,65.8078633968,0.0,0.0,-26.2769025418,10141.8046932,-8600.7381612,0.0
1121,180028.442523,118400,122445.179729,4045.17972941,-2683.00596476,1890.57135252,-2750.7298944,5.52037412873,-3479.24609453,-10179.2491377,-15020.1271812,-3417.15787536,-4374.0949141,-65.1051888807,-584.456247536,-11222.6721788,-91.3622440182,0.0,-929.744385093,-334.663049295,-2160.36941653,4721.13365339,0.0,-1070.71138434,2280.37684805,2311.06425099,-30.9070672545,322.953239438,0.0,0.0,737.556662654,57.4044222764,-1891.66654871,-1867.23084332,0.0,0.0,664.311046627,275.252422827,7690.54118875,-708.123615595,-5641.27929673,-740.959618539,0.0,-1672.05189033,689.12429283,0.0,-1632.27288135,-1826.06109177,-213.293767723,-50.065461658,-6287.22880114,1515.26612014,1688.59884905,-961.616790943,9672.14236179,-1527.3271955,12.6859947752,-8491.32606015,51.4849883157,0.0,0.0,-23.9157956115,-674.574316829,433.345338013,0.0
68,180028.442523,226000,211749.720565,-14250.2794351,962.695095367,2146.32738058,8015.15380812,-9.22828557605,-2839.06603568,-1127.6420291,-792.238209799,-1261.55967656,4319.09969628,-111.626651335,-790.046681487,2121.21729084,-322.793278238,0.0,2837.1795744,-395.839917535,168.089312093,-162.944494593,0.0,3102.19163498,-4238.88488333,-359.032005938,-1426.03461654,588.10606328,0.0,0.0,1625.31688148,49.3814555092,-2036.98783719,-992.856377629,0.0,0.0,-612.556949955,123.910631731,-276.336757289,-1298.56194443,19815.3420886,-858.382591082,0.0,-3094.66935216,249.638424278,0.0,-2823.77143842,6593.04617688,1991.96320944,-51.1021654841,3714.64714843,1358.09645365,372.844747803,-2358.33032848,-2336.38334406,-2968.59972063,-278.997184783,6390.66862504,63.8149063694,0.0,0.0,-26.2769025418,-1482.27776566,445.574862688,0.0
1041,180028.442523,155000,150338.372705,-4661.62729527,-13752.4599889,1277.38708375,4248.30430787,-7.73467819982,-3390.76001085,-1235.55788572,1457.89403769,-4345.07849559,-9819.66364943,-100.350635483,-813.066479539,2046.90387016,-369.588506059,0.0,-1316.06722589,-429.657206321,90.560086013,-217.611463058,0.0,-2110.64465885,-2799.02563378,1030.88945517,-681.055433718,444.414867278,0.0,0.0,639.999568711,54.1075049532,-2211.04289532,-732.754470914,0.0,0.0,-898.19488114,114.334478805,-289.190566696,8761.37547146,-10124.1336483,-1284.49474049,0.0,-2485.51934092,638.539837809,0.0,-2413.13853908,-4339.3026422,1004.35207099,-58.8706943614,3265.91001436,1007.49317171,573.775347513,-1508.58757205,-2299.54232624,8385.77043386,-71.6602401811,5838.6736124,56.7504887702,0.0,0.0,-24.0062448912,-1023.51709652,524.772323639,0.0
454,180028.442523,210000,194077.097496,-15922.9025042,66.9626653783,-3013.4819948,-3066.07278025,32.6660262165,5473.89089709,-1557.02005592,-2083.7369311,-6060.36273966,1032.75942628,-102.154595834,-825.985253207,2440.68672878,11651.4728912,0.0,-2291.09128082,-388.548599172,119.452881321,-104.544370938,0.0,-3131.53100535,4656.02941913,-251.444695331,-351.711792343,540.879075519,0.0,0.0,1931.80461784,42.7425382484,3879.55841663,-1191.09762416,0.0,0.0,419.737181987,109.826002518,-252.244925815,-941.57272959,14667.3327812,-1093.00934771,0.0,-3147.24091962,300.072281642,0.0,-2261.96913468,-6279.91406512,1511.3731844,-55.6009503511,4114.33634235,1276.43810118,410.85510713,-1780.39183963,-2749.63347687,-3433.63540215,-182.724002991,6376.84526247,55.0164769373,0.0,0.0,-26.2769025418,-894.725048077,455.639131915,0.0
671,180028.442523,173500,207198.310683,33698.3106826,250.188063332,1600.56829155,6930.7890981,18.3696593494,4925.84609019,-1378.2717188,-2530.85214253,-7659.09252668,3182.85666362,-111.626651335,-909.132882223,2465.8890521,-481.234424783,0.0,-1879.22251219,-369.948187489,153.302143187,-214.076519274,0.0,4050.80415287,-3555.49141321,-828.018459856,-1049.21634906,619.66775929,0.0,0.0,2041.79753779,51.0330550916,3665.64280381,-1242.75231092,0.0,0.0,-646.523369047,95.1081454063,-278.193031234,-1194.66246125,15840.9684989,-962.407878264,0.0,-3047.74739083,289.442294575,0.0,-2650.61610622,7372.38662517,2073.26230274,-49.8733521855,3773.02740436,1389.48268873,370.601817693,-2306.30278322,-2200.69041545,-3862.23119426,-270.9819505,6314.43523746,58.5100623059,0.0,0.0,-26.2769025418,-1078.33913215,419.670777966,0.0
1095,180028.442523,129000,139596.976106,10596.976106,1910.46101473,-1214.29831564,4248.40324664,-23.6316206939,-3421.16577049,-5612.35989241,-16951.3518593,-3895.62294376,-7006.46432483,-92.0085963182,7766.68551715,2867.20947135,-347.299124369,0.0,-1107.10743312,-420.951178547,166.269931918,-173.117761604,0.0,-1031.6877296,-2664.68484193,-1200.03294449,-753.933496228,511.420192099,0.0,0.0,589.022996188,52.9091798508,-3323.13877543,-941.695946709,0.0,0.0,-350.879795364,175.887819467,-226.751374636,-834.483418869,-8095.76508759,-826.634512372,0.0,-2007.74417685,666.100701824,0.0,-2190.41449662,3199.30687053,-2837.03140338,-51.6249069681,2979.48321481,1728.93934419,1046.49407109,-1192.84575685,-2970.80198906,-2688.94485068,-97.301169358,6824.04379713,68.1254893685,0.0,0.0,-25.2945629562,-1293.607069,638.447851188,0.0
193,180028.442523,192000,207798.329084,15798.3290835,686.389888324,2691.25420103,8145.35976999,-10.2007358483,-3643.51994985,-1136.05907328,-244.302587671,-6485.23877532,5462.59928366,-114.500489492,-872.183689775,1963.14359883,-416.417590187,0.0,2915.28883863,-402.966671363,157.557705708,-92.5698262602,0.0,3206.51293445,-4004.6063257,-748.577298495,-1370.11784933,589.408805767,0.0,0.0,1578.59108749,53.6481540408,-2403.94251979,-1150.3081236,0.0,0.0,-418.531217986,151.876075633,-294.685118417,-1607.01740642,19920.5681485,-870.281123665,0.0,-2942.4420344,356.378338697,0.0,-2538.84763279,6249.5561129,1838.82361296,-51.1021654841,3580.45364278,1361.30025903,414.147671297,-2164.30722434,-2284.19394148,-3194.73597855,-275.352119706,6980.55033544,63.8149063694,0.0,0.0,-26.2769025418,-1304.35740037,470.304961611,0.0
124,180028.442523,153900,170837.543779,16937.5437788,230.105361044,1134.08265965,-6725.37084957,-8.8931838397,-3201.72614271,-8884.19486174,-282.254756791,-6125.12950003,8930.12884122,-108.991169181,-824.25349085,2237.75871258,-570.793340946,0.0,-1913.41858187,-392.648185528,125.048988248,-96.0589769998,0.0,2099.23549158,-4006.3146363,809.619124011,-1183.27754053,557.657466511,0.0,0.0,-8507.56955358,38.9649862253,-2511.08502055,-1671.36440898,0.0,0.0,-301.406070391,148.321646776,-266.038595795,-1312.42569116,17069.8039796,-933.476109085,0.0,-2840.32147173,360.560084547,0.0,-2475.96601416,5647.99544823,1578.62336605,-45.7538506999,3584.79608707,1509.03992295,582.035173651,-1755.41382231,-2448.52814039,-3307.91750216,-253.229724526,7965.83898847,61.2261118343,0.0,0.0,-26.2769025418,-1290.6903562,409.047267186,0.0
416,180028.442523,181134,197323.273998,16189.2739983,403.167303757,4824.83205231,-5589.40085741,-9.16443078369,-2871.84446318,-1619.24692034,-1445.21287453,-5918.66970066,1337.64364853,-107.091515516,-760.206164575,1610.60438804,-949.717332818,0.0,2705.92731648,-389.386482826,125.409813703,-46.3037763064,0.0,-3309.45006891,6671.92016016,-424.505879166,-678.890960593,486.60351855,0.0,0.0,1352.21876156,43.8840618321,-2500.95706951,-1536.61783252,0.0,0.0,-294.810639493,111.654957175,-262.495839054,-1882.78974005,14707.2807311,-1205.19311913,0.0,-3544.88682879,263.468369921,0.0,-2624.54457265,5804.53866802,1586.84710917,-48.468044862,3915.24435855,1309.55357246,416.047987198,-2529.20300893,-2560.83721042,-3139.90465049,-227.867705787,5967.44553721,63.9646763103,0.0,0.0,-26.2769025418,9436.42914554,654.089930091,0.0
278,180028.442523,141000,123090.59117,-17909.4088298,-1278.72599719,-717.280699946,-4764.41114845,-26.6845627346,-3290.96453273,-10600.1125901,2903.41159775,-3956.32676028,-6653.54365772,-109.069515749,-739.147108438,2938.8717148,-780.735504969,0.0,-887.190391399,-445.175876269,147.796607022,-48.6211364979,0.0,-1321.83812683,4884.09117396,108.057696056,-629.300510054,564.312933744,0.0,0.0,749.718402322,52.5606964314,-3239.70491648,-1109.70423719,0.0,0.0,271.363132999,200.563671866,-238.46890126,-875.207351246,-9035.91919081,-1083.75291431,0.0,-2427.16392554,693.093284447,0.0,-1617.56177323,4200.27594215,1331.4828934,-51.1021654841,4264.73675996,1720.92062464,1143.47867493,-1140.68717458,-2639.15331459,-3011.2878965,-107.34282109,-20236.5561272,66.5512099992,0.0,0.0,-26.2769025418,-920.128118072,830.007480704,0.0
434,180028.442523,181000,177629.171197,-3370.82880274,-569.603278432,2809.19299017,-2791.85295613,23.9664017464,6083.9295163,-1891.36089713,250.967993072,-5664.66952244,401.950198023,-106.351784336,-1037.10580697,2383.60770552,-752.883098766,0.0,1896.00326075,-452.047368299,116.518525062,-135.701327626,0.0,-3149.18053123,5663.14900727,-629.924530601,-145.322818872,529.61674426,0.0,0.0,1182.24444021,42.1036789836,4608.69954335,-1207.4620784,0.0,0.0,298.274390209,97.595239533,-247.808744881,-1014.63503937,-13997.2170176,-1200.29600391,0.0,-2662.95261476,267.187578575,0.0,-2173.33625541,-4596.87139887,1639.76893391,-55.6009503511,4269.67814395,1078.10516871,397.900795487,-1771.18252744,-1844.86469849,6770.46036505,-105.393172132,5037.00896148,54.5628493346,0.0,0.0,-26.2769025418,-739.029625028,667.167193767,0.0
