"Id","bias","Actual_Value","Predicted_Value","Difference","OverallCond","BsmtUnfSF","BsmtFullBath","BsmtHalfBath","HalfBath","BedroomAbvGr","GarageCars","WoodDeckSF","OpenPorchSF","3SsnPorch","ScreenPorch","MSZoning_dum_0","MSZoning_dum_1","Street_dum_Pave","LotShape_dum_0","LotShape_dum_1","LandContour_dum_0","LandSlope_dum_0","LandSlope_dum_1","Neighborhood_dum_0","Neighborhood_dum_2","Neighborhood_dum_3","Neighborhood_dum_4","Condition1_dum_0","Condition2_dum_0","Condition2_dum_2","BldgType_dum_0","BldgType_dum_2","HouseStyle_dum_0","RoofStyle_dum_0","RoofMatl_dum_1","RoofMatl_dum_2","Exterior1st_dum_1","Exterior1st_dum_3","Exterior2nd_dum_3","MasVnrType_dum_1","ExterQual_dum_0","ExterQual_dum_1","ExterCond_dum_2","BsmtQual_dum_1","BsmtCond_dum_1","BsmtCond_dum_2","BsmtExposure_dum_1","BsmtFinType1_dum_0","BsmtFinType1_dum_1","Heating_dum_0","HeatingQC_dum_0","HeatingQC_dum_1","CentralAir_dum_Y","KitchenQual_dum_1","FireplaceQu_dum_0","FireplaceQu_dum_1","FireplaceQu_dum_2","GarageType_dum_0","GarageType_dum_2","PoolQC_dum_0","PoolQC_dum_1","SaleType_dum_2","SaleCondition_dum_0","SaleCondition_dum_1","SaleCondition_dum_2"
577,178768.238964,145000,131576.681695,-13423.3183054,-699.705581649,-1472.57478215,-768.232262916,-107.113171148,-990.289046683,226.848361053,-4687.53098504,-1835.93377586,-3023.19974822,-20.9772640374,-45.5663161135,-1613.7950977,-334.136274268,-332.682935007,-931.61314122,-172.944103741,-451.317283642,-195.036358914,-432.639389211,-328.907213048,-2347.4670613,-220.584356171,-301.016195964,55.0759638091,111.515487641,15.3227429213,-655.113234443,-139.442096693,-274.087258429,-262.949496517,-16.5473944388,41.7759552085,-2382.72292591,-22.7298379064,74.4288795032,-1535.39310204,-3474.52947404,-654.234173383,75.0859781114,-1489.2805348,-808.797710281,-23.914618795,-591.325157013,-998.903779935,-1215.27216222,-451.567106554,-2333.26881439,-495.328521664,-1667.70182305,-549.092768456,-619.511505345,-222.856223107,-153.326859594,-4033.06815207,-25.165123124,221.385258785,275.215949271,-117.897342164,-1582.79401237,-106.329957642,-71.7983349459
1253,178768.238964,130000,132173.889793,2173.88979269,-809.098010969,-729.56250778,-55.1540666187,-192.484684414,-2191.83893808,-1306.6890513,-4170.36161935,-1455.97056848,-2879.92976745,-95.406615553,-227.382480518,-1073.46246042,39.6318410966,84.5073205191,-552.483512638,-182.323708476,11.9880787817,257.15882319,450.036750482,-648.149360276,-2267.63682809,-90.6626567453,-94.0364634024,-42.4232599939,-47.7919404292,7.066504743,-338.857510867,-559.685516561,-2060.73136468,-234.891633464,-74.5458865483,14.407330738,-2258.20301242,-363.13615122,-264.387345132,-1543.72693722,-2930.9574151,-675.220178392,-73.9122581964,-1310.08238027,-1065.36998446,-48.6849767737,142.901749332,-1004.37900495,-757.698934054,-750.637877769,-2082.80048502,-682.620085671,-1766.21502363,-589.568649505,-732.485830442,-200.56911584,-278.959822029,-3505.70065226,-27.5155158524,-209.901465816,-252.312790528,-82.2284670549,-1132.83095638,-260.506412906,-369.875427862
1062,178768.238964,81000,200276.981159,119276.981159,754.611264585,622.852256176,1342.81118064,153.144492449,-26.2451864227,79.4051557161,-322.002014906,69.7850869156,-137.613174234,-134.431060377,264.877726087,471.087338092,768.478011744,294.884777152,486.941096489,181.368564533,1041.63227052,1428.39584362,803.438562026,714.197298054,-165.943398591,245.886748516,-462.554107062,170.70978573,440.791409322,364.896919624,-49.5347311356,197.957216024,92.4971629323,239.534559504,378.504788872,593.964440837,445.631581357,1659.27248649,1241.03078557,-79.3391269789,-126.302914854,27.2167765577,48.4720262547,26.4611206092,485.062323124,27.858899633,950.955124336,406.998184821,650.573085173,308.147660585,355.466329905,51.6003294426,115.38541562,-29.4808065077,117.712884708,620.254094248,-53.7523274964,-13.6140415089,160.780147842,1263.88277988,1455.1719198,109.753644113,212.820589258,5.7564283526,160.636511756
568,178768.238964,214000,195497.368499,-18502.6315006,446.897510453,390.119236365,-131.54233305,-61.3093725532,513.764906863,-185.709704495,2170.62296212,812.934050636,1501.96760403,-89.6504599633,-7.2876424796,679.581235526,0.8373563019,-247.739916408,272.488321238,-208.883434005,-102.764260846,-101.0509805,-189.691963109,419.288654676,788.555524869,-57.8448540227,65.606855192,-75.8369506147,84.3758468232,-5.458853369,96.5895336056,-61.220757886,234.821242237,-103.646259741,-88.5314648847,-116.417395178,1304.17766607,272.264612617,127.835983977,697.031019069,1415.68485796,158.985834694,-78.4714506788,735.668813712,406.480187213,-59.1451378459,-104.031620676,46.9883286413,349.922229461,82.5880898755,1126.61974031,351.362594201,798.36530277,235.237812114,335.781133431,28.0584846863,-80.2038075068,1827.21240791,-332.731124582,123.987494193,201.424712844,-150.533403845,630.166619368,-187.62590013,-177.836181972
1109,178768.238964,181000,184350.398393,3350.39839288,43.4523836513,229.573394564,-132.216219454,-214.664938501,426.254301862,91.3807394949,1415.54362786,242.989282446,835.669951537,-19.1184468551,-297.269254955,469.280576917,-130.121292631,-282.102945457,226.707443366,-197.117912436,3.445105841,-12.4124707169,-82.0353405433,-328.022037989,488.100958234,-301.014003632,68.2857510092,-101.920680412,-47.3626580032,-28.683200046,230.028039025,-209.411914097,305.692908748,-43.596698845,34.9733524693,-252.618270774,653.014674301,-30.7560217961,35.007513477,381.909254707,876.007299655,100.226579658,-67.7253618922,433.299413026,177.346425134,-281.515543552,-386.697892563,103.618823015,285.851272551,-159.207017553,501.199964155,-157.942404005,363.110268994,182.282605187,124.72044381,-202.497065433,-13.7858129362,1264.92537696,-281.775186305,-223.641904497,-116.624439234,-471.345612889,346.842374876,-98.9406279517,-186.437501348
1114,178768.238964,134500,137066.527024,2566.5270245,-718.222558411,-724.3881227,62.4362647304,117.50863078,-2062.17610903,-1054.04797043,-4480.4575613,-1480.14918109,-2955.34321419,-2.0992842883,260.686805003,-1208.38345784,122.106712136,297.576792584,-558.677073971,-103.042999521,116.316176345,347.048821293,426.807259869,-536.846948771,-2304.92503608,82.1821684167,-137.958788917,-196.476418238,54.4512575177,16.0925420062,-378.565649021,-407.651116818,-1803.32050412,70.3794978937,24.8160642824,107.828105482,-2272.38944894,-251.92962683,-212.032859984,-1523.48098081,-3131.51563665,-647.539172895,40.5155677283,-1368.51444765,-966.838200459,79.9437738534,201.117138762,-915.231171075,-822.782667485,-430.06723043,-2313.69333353,-657.036496586,-1725.1339376,-531.900410785,-599.781978381,8.7482090715,-80.3279020256,-3788.78915411,80.0681608887,27.9457587172,50.2882423208,53.1978399707,-1091.19269836,-80.2111590814,173.34677958
169,178768.238964,183500,205217.244259,21717.2442588,705.229527407,1035.37263976,124.722744912,-416.345169782,1129.8827571,-184.901541944,4588.66850059,1382.73773311,2745.87184447,-693.286865021,-579.481588,1206.88218808,-152.854188543,-630.481305019,149.531685616,-667.555926291,-98.8305976357,-344.753655307,-300.07208652,233.485786364,2142.70953005,-798.714036385,-10.6450054542,-154.143443033,-156.421255516,-431.90642383,191.073938614,87.4190393407,634.675181584,-431.069650001,-532.907961192,-523.378366103,2240.63811398,207.014041891,74.2201424376,1472.41177468,3260.7227006,642.250159251,-345.493748257,1378.93428355,630.637784427,-837.868196554,-102.031990786,871.354714811,655.76045256,240.182070168,2285.90164136,149.047665515,1569.2445904,508.850258037,309.204055307,-61.3289966355,-221.446483914,3928.41262983,-520.951939575,-186.991394592,-120.390358533,-811.524549549,1250.70337983,-565.172312763,-703.799223787
1103,178768.238964,135000,120527.759806,-14472.2401944,-738.347268768,-1740.67806955,-2134.97684755,-185.364911616,-1858.76747782,-904.337874319,-4065.31724367,-1792.68133642,-2731.10028281,-76.5307655163,-259.381550363,-1542.18101055,-811.644532083,-557.95359599,-1065.28830715,-438.481002951,-1124.78763304,-877.708658589,-880.672992969,-479.357846171,-2312.89037911,-434.577214525,329.106475431,-151.649195484,169.856711059,84.2789449687,-407.155578619,-316.1539086,-1584.1934815,-389.139145831,-177.490250163,-384.209301403,-2146.56789276,-213.695842355,-113.18232373,-1414.96896952,-3149.83404371,-684.25019812,-135.78883359,-1193.39341681,-1031.1631695,-135.800927905,-1418.17258431,-1546.57652669,-1433.38203324,-556.769604237,-2149.48578894,-563.262435303,-1787.15172856,-536.409136216,-564.931259413,-664.516175988,-184.643425023,-3601.3762178,-310.175651566,-205.290036521,-423.775995813,-294.405226494,-1610.84999796,-160.819513556,-170.064670828
1121,178768.238964,118400,128226.469645,9826.46964487,-1212.34708096,-1454.01359517,20.6724773135,100.126416677,-1266.0526788,682.216479776,-6138.22753837,-2229.30126546,-3905.3698508,462.372691675,299.359692569,-1755.38441241,-128.887241625,651.386539821,-296.206086573,175.389503267,61.5193741715,624.093231592,304.446190227,-685.586261447,-3110.35347523,-83.7267294935,-333.282917205,-36.0178120219,70.1039090418,178.893300888,-295.770068602,-219.718854671,-291.225525843,-223.833324016,407.412000124,230.104919585,-3168.69965348,-405.135702896,-123.547402693,-2133.02006329,-4433.36012875,-1279.43696198,137.57922029,-2166.2062406,-1116.81726301,356.473861721,-68.1801818823,-941.032783814,-931.348006195,-489.639785339,-3239.57548804,-819.707315753,-2280.18805573,-1172.99643521,-569.438490658,-325.659991769,46.2369143105,-5282.00572762,287.749894799,276.245078707,145.62997477,460.342781791,-1909.0096067,-16.1240002292,16.3102324152
68,178768.238964,226000,210937.368659,-15062.6313408,722.21694372,779.354275398,527.981258525,-30.4208709356,535.922776562,267.455078264,2105.09934179,941.432273665,1497.05183566,-93.8128334108,81.5183718265,665.378310552,102.702470538,439.733197968,198.35064725,-239.886524836,140.099859592,24.5252306623,116.482310021,530.550841039,1925.40662098,702.920796062,13.4112179581,-96.3822215416,159.04592651,-8.5701397923,285.66054656,412.225106664,268.777211561,-41.0156162787,84.1294845576,146.956333446,1243.01347367,192.730893129,127.224611985,782.186661458,1746.02363924,740.005694468,77.116132508,701.329874896,657.627236345,276.532556076,607.891785124,883.060763169,525.30861086,991.559451699,1212.65545647,346.268314782,1015.45478174,370.553809041,817.755231356,536.885577623,-43.9281397923,1777.69306968,400.418177292,437.579403079,309.799645203,676.199346446,675.00968286,780.818215882,140.055678693
1041,178768.238964,155000,152629.077432,-2370.92256843,-555.029838571,-320.627074553,-58.6539377395,6.7273226236,-1336.83806979,-703.76631296,-2356.2214602,-938.293622969,-1573.30555624,-166.534999624,7.1761728886,-536.97493134,-72.1135271562,136.704134027,-233.255721665,-103.230498286,16.8492915531,104.917705859,382.36396169,-342.78980592,-1342.59183926,-9.6136566084,60.7115196972,-7.0990230181,186.884320758,156.578159194,14.0350855835,-302.416008382,-1238.94999468,17.3722416604,-117.792782388,-35.142694754,-1286.05729206,-183.40734798,-223.357726314,-961.244268388,-1703.70076448,-454.729834881,125.336872981,-760.260294026,-650.679695183,68.8028542268,-20.6179942247,-566.112828514,-555.716193474,-332.881796376,-1258.77995883,-491.70811456,-974.063016225,-381.97826801,-347.520562061,-144.776058359,-188.258671423,-1993.58985108,22.5025551307,-60.7850219795,-237.341882862,-170.872927184,-764.571731452,-231.559380788,-150.310893142
454,178768.238964,210000,192617.356068,-17382.643932,263.0114562,392.390155316,-210.533688319,-201.34114015,599.699258156,-101.194072681,2293.86116475,701.23571096,1553.74503257,-177.642571611,-194.467723612,680.085762087,-7.4849141859,-404.877028513,143.325887099,-92.9855074312,-154.325581104,-214.668291492,-230.328363124,-31.177194699,761.928748517,-337.816186524,-59.3724398312,-41.1036979468,-66.4211656494,-17.3596492543,-10.6337050949,-36.9521941448,348.915250445,104.133398634,-125.141531041,-220.278890264,1148.55756013,141.725584067,4.1207535571,784.378407824,1470.16106343,286.289346951,-16.9134723277,795.397758193,330.190681968,-118.711676873,-9.5514377412,175.646577417,306.313516388,-33.7591380235,981.351151852,171.879680454,637.273375464,407.700729932,11.8518679138,-97.3479592652,-10.5356451503,1944.15860222,-246.796623947,-219.745207487,-234.464377523,-65.2639618045,732.37658681,-300.212093369,-33.1808347525
671,178768.238964,173500,217703.219641,44203.2196409,647.465147354,883.002556444,426.497726555,124.044228984,704.35607775,300.255491597,2782.04332213,1245.8544597,1847.34808131,278.205798214,250.58226722,839.091793516,59.329804499,318.262051344,512.403675679,219.050192252,115.986210727,113.281464156,50.1119507458,576.168094231,2201.44657983,516.653070597,8.5933237487,-129.524580699,81.4640611843,-65.4627115086,276.62171235,673.271406808,335.561593295,35.1199209629,302.777181723,62.5951027766,1550.37115569,149.104368151,165.79737152,1060.59733389,2292.67046309,753.040774167,25.5167877487,848.067673932,795.618866934,182.751104674,543.894525747,1119.94758696,795.620299766,996.656646966,1536.9713499,534.460187923,1181.36379123,409.357530457,909.450678074,385.814042561,359.872615643,2374.52261324,377.067344135,256.543382785,176.380837009,687.903416661,838.380059484,758.091875388,276.688938032
1095,178768.238964,129000,140673.930798,11673.9307983,-695.107807772,-636.632514095,138.612684686,259.576353417,-2038.36737585,-1069.83929707,-4432.54089255,-1394.64840373,-2868.3303502,43.6550618616,552.668299499,-1173.92724536,140.283247709,458.869867364,-460.128754814,-5.9821292146,172.963115353,370.057766143,473.81499072,-396.196536386,-2256.54332118,156.75028753,-80.2355264309,124.606620958,54.8834492674,80.5152956157,-355.594086086,-272.347754282,-1776.96636377,152.201871726,43.2023636953,182.426285825,-2178.13037672,-196.710450487,-223.74038354,-1549.24588034,-3031.97758105,-672.04487243,83.2901031547,-1341.56616756,-1012.49746951,137.21993802,243.245649412,-827.664623129,-756.847757636,-371.618268651,-2190.16465291,-620.336210374,-1703.86272108,-530.599505159,-612.607976404,18.7063668551,56.8218158371,-3766.52643315,51.3214882268,51.4260991126,66.8782749222,-1.049469213,-1093.12228793,-77.0806154662,462.476599216
193,178768.238964,192000,209652.783718,17652.7837183,630.496237963,680.625352005,405.859593443,122.353157152,470.053996544,231.017097352,1769.06184082,1047.04566505,1296.25100546,230.324602668,371.183349752,585.104248436,57.5870377385,433.93837653,259.397328734,146.518615892,103.795270233,26.7454757492,81.8069040885,736.998615583,1694.87971806,591.522194042,116.766302804,63.3962489019,243.332077069,56.8313778848,271.002614608,761.150707479,218.459488229,-55.8200698971,107.301348061,198.810922938,1067.8724375,218.00653335,133.973400763,786.25287811,1527.83758697,592.126704554,52.1690230812,600.384863055,524.184215511,272.719029641,495.744532589,951.245657978,496.305934939,815.313724923,1035.42604754,376.156282867,845.153263925,334.316851136,715.912315511,451.845626454,250.841763626,1497.57405227,341.137030378,391.326784385,253.603394373,537.695328697,559.735656409,628.403240081,177.483892649
124,178768.238964,153900,184072.018245,30172.0182447,-174.631471367,52.292734305,-212.80547309,264.960170505,-85.5603553302,-156.810558673,-119.147724754,584.009422792,62.6337154366,820.560665132,706.554187783,-54.4839630878,-53.7756640469,-20.6458751055,199.9334966,1035.64537973,-173.160603717,-239.752017781,-75.9380557103,766.238695726,117.442290371,-79.8338875844,223.866147264,172.927763933,380.973700513,190.149953667,64.2917012907,879.07394664,-140.251086358,-75.4588314457,188.552848178,-0.4919619746,1.3068906247,-44.8315265434,-77.314562625,129.050595772,107.786775043,-74.7806890089,-163.560230346,-100.456988995,-170.01096954,-48.6332148376,-354.162836504,449.786588332,125.57392853,-101.370955095,39.980632629,250.455742148,-61.4632117703,-46.655405532,69.6158586584,-174.143615783,841.879710002,-133.703013229,-58.0419083621,74.0688738082,4.3553683952,-22.9891913335,-174.217066065,-148.070199632,116.964612453
416,178768.238964,181134,217308.783637,36174.7836366,875.371158594,1067.05501467,27.0716384374,-230.473081395,1155.43069806,-259.537238986,4937.78074886,1694.90715724,3444.55608186,-107.16500214,-293.407050347,1413.57565807,12.1419270036,-528.862905936,489.948297201,-328.414924858,20.9450509696,-236.681936673,-253.593247606,459.046577821,2417.81453383,-116.086126616,78.4993543642,-256.075145092,-75.6749107313,-307.497714706,231.217176701,309.729094674,498.083561673,-73.3627622411,-303.528862962,-393.008886367,2788.28023619,382.810930536,158.505751008,1662.64129395,3527.18482445,695.486531852,-64.9584063872,1424.81132904,950.475896472,-286.282768713,-18.5031560956,886.345449203,864.584499899,356.691090468,2431.03537618,399.419141837,1695.26186944,502.958308683,711.254970445,24.3761643681,38.1997476096,4186.48155772,-401.66772554,-211.375779714,-246.118501035,-232.606178875,1293.81201554,-74.2304902237,-274.133238735
278,178768.238964,141000,118146.390415,-22853.6095846,-981.168347272,-1639.89301719,-2036.22809851,-175.333925704,-1749.96600755,-972.838139073,-3724.59198614,-1767.96523376,-2509.86746727,-116.597086513,-418.609193469,-1515.03086063,-897.553167224,-439.116898076,-1150.93694885,-578.510326563,-1238.99010092,-945.901758579,-1005.29118636,-635.718642175,-2270.50556403,-505.573450768,-178.169616901,-309.11423634,-36.5674715431,-33.8920513081,-851.992146237,-516.118013761,-1539.27836223,-470.820759881,-274.346604643,-504.151922592,-2087.53008116,-448.014424066,-378.495865337,-1344.90214711,-2955.31025949,-653.02306994,49.6027595406,-1197.91590158,-1154.81203073,-204.770003362,-1380.3441307,-1566.64931939,-1448.23590104,-638.204876672,-2058.31975854,-672.032990749,-1757.19382114,-523.166091987,-635.735371321,-709.789015185,-201.680821373,-3341.72563564,-276.093380267,-343.135404801,-641.178076769,-48.3053763764,-1552.16137354,-277.621174542,-184.466412953
