"Id","bias","Actual_Value","Predicted_Value","Difference","OverallCond","BsmtUnfSF","BsmtFullBath","BsmtHalfBath","HalfBath","BedroomAbvGr","GarageCars","WoodDeckSF","OpenPorchSF","3SsnPorch","ScreenPorch","MSZoning_dum_0","MSZoning_dum_1","Street_dum_Pave","LotShape_dum_0","LotShape_dum_1","LandContour_dum_0","LandSlope_dum_0","LandSlope_dum_1","Neighborhood_dum_0","Neighborhood_dum_2","Neighborhood_dum_3","Neighborhood_dum_4","Condition1_dum_0","Condition2_dum_0","Condition2_dum_2","BldgType_dum_0","BldgType_dum_2","HouseStyle_dum_0","RoofStyle_dum_0","RoofMatl_dum_1","RoofMatl_dum_2","Exterior1st_dum_1","Exterior1st_dum_3","Exterior2nd_dum_3","MasVnrType_dum_1","ExterQual_dum_0","ExterQual_dum_1","ExterCond_dum_2","BsmtQual_dum_1","BsmtCond_dum_1","BsmtCond_dum_2","BsmtExposure_dum_1","BsmtFinType1_dum_0","BsmtFinType1_dum_1","Heating_dum_0","HeatingQC_dum_0","HeatingQC_dum_1","CentralAir_dum_Y","KitchenQual_dum_1","FireplaceQu_dum_0","FireplaceQu_dum_1","FireplaceQu_dum_2","GarageType_dum_0","GarageType_dum_2","PoolQC_dum_0","PoolQC_dum_1","SaleType_dum_2","SaleCondition_dum_0","SaleCondition_dum_1","SaleCondition_dum_2"
577,181808.169369,145000,129424.534154,-15575.4658458,6522.26831817,110.447565564,-4661.06168892,-9643.32585881,-3705.79032526,28.0352209448,-20850.4114943,-3593.95784477,3291.02592262,-359.400238595,-1050.9275237,1940.97306538,-947.401525437,153.008076332,-1283.66010986,-735.318542084,1267.71550482,-803.739325058,-426.679648656,-4796.02360308,-2519.78904342,-2504.42077998,18594.6386579,1336.62956213,316.956480678,-180.919370388,2588.2582296,498.127167725,-1987.00319947,-2434.82295253,-273.753349332,162.42957451,3830.04398796,458.621275325,-844.660172766,-1504.42703894,-6388.78303636,-1989.59041503,61.25043338,-3339.85379016,856.533057577,173.774009259,-2744.85701513,-4678.6810806,1864.28223375,-304.37987284,3041.39423614,-7179.78401727,870.852560934,-2845.60022237,8003.52181629,-3186.1063892,-475.330577938,-9309.57438426,376.266935895,-560.330368549,377.35769894,-230.741221059,-1272.66410672,739.965806595,-234.242480524
1253,181808.169369,130000,133258.183894,3258.18389439,881.96310661,-1726.62169076,6486.00677416,590.170844598,-3705.79032526,28.0352209448,-20850.4114943,-404.656397207,-5801.61575142,-359.400238595,-1050.9275237,1940.97306538,-947.401525437,153.008076332,-1283.66010986,-735.318542084,1267.71550482,-803.739325058,-426.679648656,-4796.02360308,4372.74866785,6665.37066521,-2030.75350964,1336.62956213,316.956480678,-180.919370388,2588.2582296,498.127167725,-1987.00319947,-2434.82295253,-273.753349332,162.42957451,-2063.88404622,458.621275325,-844.660172766,-1504.42703894,-6388.78303636,-1989.59041503,61.25043338,-3339.85379016,856.533057577,173.774009259,-2744.85701513,5973.75459609,-4754.20302164,-304.37987284,-6090.60696646,1827.72160268,870.852560934,-2845.60022237,-3396.61657569,-3186.1063892,-475.330577938,4471.89948243,376.266935895,-560.330368549,377.35769894,-230.741221059,-1272.66410672,739.965806595,-234.242480524
1062,181808.169369,81000,170227.807625,89227.8076252,-5868.63840643,346.26802618,-4661.06168892,590.170844598,-3705.79032526,-8628.13430388,40561.7502906,-3593.95784477,897.899915183,-359.400238595,-1050.9275237,1940.97306538,-947.401525437,-44525.3502126,-1283.66010986,-735.318542084,-18741.6319226,-803.739325058,-426.679648656,5793.30639388,4372.74866785,6665.37066521,-2030.75350964,1336.62956213,316.956480678,-180.919370388,2588.2582296,498.127167725,-1987.00319947,-2434.82295253,-273.753349332,162.42957451,3830.04398796,458.621275325,-844.660172766,-1504.42703894,12313.2184335,41856.4775992,61.25043338,-3339.85379016,856.533057577,173.774009259,-2744.85701513,-4678.6810806,1864.28223375,-304.37987284,-6090.60696646,1827.72160268,870.852560934,-2845.60022237,-3396.61657569,-3186.1063892,-475.330577938,-9309.57438426,376.266935895,-560.330368549,377.35769894,-230.741221059,-1272.66410672,739.965806595,-234.242480524
568,181808.169369,214000,188130.045926,-25869.9540739,-3159.5154308,8891.86231583,-4661.06168892,590.170844598,-3705.79032526,28.0352209448,2179.14917507,-3593.95784477,-5801.61575142,-359.400238595,-1050.9275237,1940.97306538,-947.401525437,153.008076332,2445.97921432,-735.318542084,1267.71550482,-803.739325058,-426.679648656,5793.30639388,4372.74866785,-2504.42077998,-2030.75350964,1336.62956213,316.956480678,-180.919370388,2588.2582296,498.127167725,-1987.00319947,-2434.82295253,-273.753349332,162.42957451,-2063.88404622,458.621275325,-844.660172766,-1504.42703894,12313.2184335,-1989.59041503,61.25043338,-3339.85379016,856.533057577,173.774009259,-2744.85701513,5973.75459609,1864.28223375,-304.37987284,3041.39423614,1827.72160268,870.852560934,-2845.60022237,-3396.61657569,-3186.1063892,-475.330577938,4471.89948243,376.266935895,-560.330368549,377.35769894,-230.741221059,-1272.66410672,739.965806595,-234.242480524
1109,181808.169369,181000,170170.110329,-10829.8896712,-3159.5154308,576.311835954,-4661.06168892,590.170844598,6176.31720877,28.0352209448,2179.14917507,1957.90335651,3168.13732221,-359.400238595,-1050.9275237,1940.97306538,-947.401525437,153.008076332,-1283.66010986,-735.318542084,1267.71550482,-803.739325058,-426.679648656,-4796.02360308,4372.74866785,-2504.42077998,-2030.75350964,1336.62956213,316.956480678,-180.919370388,2588.2582296,498.127167725,3397.72936893,-2434.82295253,-273.753349332,162.42957451,-2063.88404622,458.621275325,-844.660172766,-1504.42703894,-6388.78303636,-1989.59041503,61.25043338,-3339.85379016,856.533057577,173.774009259,-2744.85701513,-4678.6810806,1864.28223375,-304.37987284,3041.39423614,1827.72160268,870.852560934,-2845.60022237,-3396.61657569,10152.145448,-475.330577938,4471.89948243,376.266935895,-560.330368549,377.35769894,-230.741221059,-1272.66410672,-8357.71905765,-234.242480524
1114,181808.169369,134500,123490.61694,-11009.3830597,6522.26831817,-1713.42860247,6486.00677416,590.170844598,-3705.79032526,-8628.13430388,-20850.4114943,-3593.95784477,666.695506684,-359.400238595,-1050.9275237,1940.97306538,-947.401525437,153.008076332,-1283.66010986,-735.318542084,1267.71550482,-803.739325058,-426.679648656,-4796.02360308,-2519.78904342,-2504.42077998,-2030.75350964,1336.62956213,316.956480678,-180.919370388,2588.2582296,498.127167725,-1987.00319947,-2434.82295253,-273.753349332,162.42957451,3830.04398796,458.621275325,-844.660172766,-1504.42703894,-6388.78303636,-1989.59041503,61.25043338,-3339.85379016,856.533057577,173.774009259,-2744.85701513,5973.75459609,-4754.20302164,-304.37987284,3041.39423614,-7179.78401727,870.852560934,-2845.60022237,-3396.61657569,-3186.1063892,-475.330577938,4471.89948243,376.266935895,-560.330368549,377.35769894,-230.741221059,-1272.66410672,739.965806595,-234.242480524
169,181808.169369,183500,199154.493008,15654.4930083,-3159.5154308,-30.5176975842,-4661.06168892,590.170844598,6176.31720877,28.0352209448,2179.14917507,1957.90335651,3168.13732221,-359.400238595,-1050.9275237,1940.97306538,-947.401525437,153.008076332,2445.97921432,-735.318542084,1267.71550482,-803.739325058,-426.679648656,-4796.02360308,4372.74866785,-2504.42077998,-2030.75350964,1336.62956213,316.956480678,-180.919370388,2588.2582296,498.127167725,3397.72936893,-2434.82295253,-273.753349332,162.42957451,-2063.88404622,458.621275325,-844.660172766,-1504.42703894,12313.2184335,-1989.59041503,61.25043338,-3339.85379016,856.533057577,173.774009259,-2744.85701513,-4678.6810806,1864.28223375,-304.37987284,3041.39423614,1827.72160268,870.852560934,-2845.60022237,8003.52181629,-3186.1063892,-475.330577938,4471.89948243,376.266935895,-560.330368549,377.35769894,-230.741221059,-1272.66410672,739.965806595,-234.242480524
1103,181808.169369,135000,120439.694634,-14560.3053664,6522.26831817,-1631.38491623,-4661.06168892,590.170844598,-3705.79032526,-8628.13430388,-20850.4114943,-3593.95784477,417.663670323,-359.400238595,-1050.9275237,1940.97306538,-947.401525437,153.008076332,-1283.66010986,-735.318542084,1267.71550482,-803.739325058,-426.679648656,-4796.02360308,-2519.78904342,-2504.42077998,-2030.75350964,1336.62956213,316.956480678,-180.919370388,2588.2582296,498.127167725,-1987.00319947,-2434.82295253,-273.753349332,162.42957451,3830.04398796,458.621275325,-844.660172766,-1504.42703894,-6388.78303636,-1989.59041503,61.25043338,-3339.85379016,856.533057577,173.774009259,-2744.85701513,-4678.6810806,1864.28223375,-304.37987284,3041.39423614,1827.72160268,870.852560934,-2845.60022237,-3396.61657569,-3186.1063892,-475.330577938,4471.89948243,376.266935895,-560.330368549,377.35769894,-230.741221059,11114.5998654,-8357.71905765,-234.242480524
1121,181808.169369,118400,131523.470098,13123.4700976,-3159.5154308,1342.00451828,-4661.06168892,590.170844598,-3705.79032526,-8628.13430388,-20850.4114943,-3593.95784477,1114.1610544,-359.400238595,-1050.9275237,-10182.3239419,-947.401525437,153.008076332,-1283.66010986,-735.318542084,-18741.6319226,17603.4671782,-426.679648656,5793.30639388,4372.74866785,6665.37066521,-2030.75350964,1336.62956213,316.956480678,-180.919370388,2588.2582296,498.127167725,-1987.00319947,-2434.82295253,-273.753349332,162.42957451,3830.04398796,458.621275325,18127.7067847,-1504.42703894,-6388.78303636,-1989.59041503,61.25043338,-3339.85379016,856.533057577,173.774009259,-2744.85701513,-4678.6810806,1864.28223375,-304.37987284,-6090.60696646,1827.72160268,870.852560934,-2845.60022237,8003.52181629,-3186.1063892,-475.330577938,-9309.57438426,376.266935895,-560.330368549,377.35769894,-230.741221059,-1272.66410672,739.965806595,-234.242480524
68,181808.169369,226000,196137.449886,-29862.5501137,-3159.5154308,-1600.35273688,6486.00677416,590.170844598,-3705.79032526,28.0352209448,2179.14917507,3068.27559677,1781.2390682,-359.400238595,-1050.9275237,1940.97306538,-947.401525437,153.008076332,2445.97921432,-735.318542084,1267.71550482,-803.739325058,-426.679648656,5793.30639388,-2519.78904342,-2504.42077998,-2030.75350964,1336.62956213,316.956480678,-180.919370388,2588.2582296,498.127167725,-1987.00319947,-2434.82295253,-273.753349332,162.42957451,-2063.88404622,458.621275325,-844.660172766,-1504.42703894,12313.2184335,-1989.59041503,61.25043338,-3339.85379016,856.533057577,173.774009259,-2744.85701513,5973.75459609,1864.28223375,-304.37987284,3041.39423614,1827.72160268,870.852560934,-2845.60022237,-3396.61657569,-3186.1063892,-475.330577938,4471.89948243,376.266935895,-560.330368549,377.35769894,-230.741221059,-1272.66410672,739.965806595,-234.242480524
1041,181808.169369,155000,178485.310319,23485.310319,-5868.63840643,-1792.98693721,6486.00677416,590.170844598,-3705.79032526,28.0352209448,2179.14917507,-3593.95784477,-5801.61575142,-359.400238595,-1050.9275237,1940.97306538,-947.401525437,153.008076332,-1283.66010986,-735.318542084,1267.71550482,-803.739325058,-426.679648656,-4796.02360308,-2519.78904342,6665.37066521,-2030.75350964,1336.62956213,316.956480678,-180.919370388,2588.2582296,498.127167725,-1987.00319947,-2434.82295253,-273.753349332,162.42957451,3830.04398796,458.621275325,-844.660172766,13261.7139819,-6388.78303636,-1989.59041503,61.25043338,-3339.85379016,856.533057577,173.774009259,-2744.85701513,-4678.6810806,1864.28223375,-304.37987284,3041.39423614,1827.72160268,870.852560934,-2845.60022237,-3396.61657569,10152.145448,-475.330577938,4471.89948243,376.266935895,-560.330368549,377.35769894,-230.741221059,-1272.66410672,739.965806595,-234.242480524
454,181808.169369,210000,193012.974235,-16987.025765,-3159.5154308,-462.689918557,-4661.06168892,590.170844598,6176.31720877,28.0352209448,2179.14917507,-3593.95784477,1867.41525035,-359.400238595,-1050.9275237,1940.97306538,15325.6129115,153.008076332,-1283.66010986,-735.318542084,1267.71550482,-803.739325058,-426.679648656,-4796.02360308,4372.74866785,-2504.42077998,-2030.75350964,1336.62956213,316.956480678,-180.919370388,2588.2582296,498.127167725,3397.72936893,-2434.82295253,-273.753349332,162.42957451,-2063.88404622,458.621275325,-844.660172766,-1504.42703894,12313.2184335,-1989.59041503,61.25043338,-3339.85379016,856.533057577,173.774009259,-2744.85701513,-4678.6810806,1864.28223375,-304.37987284,3041.39423614,1827.72160268,870.852560934,-2845.60022237,-3396.61657569,-3186.1063892,-475.330577938,4471.89948243,376.266935895,-560.330368549,377.35769894,-230.741221059,-1272.66410672,739.965806595,-234.242480524
671,181808.169369,173500,207292.044445,33792.044445,-3159.5154308,-1363.12482537,6486.00677416,590.170844598,6176.31720877,28.0352209448,2179.14917507,1957.90335651,2271.77717737,-359.400238595,-1050.9275237,1940.97306538,-947.401525437,153.008076332,-1283.66010986,-735.318542084,1267.71550482,-803.739325058,-426.679648656,5793.30639388,-2519.78904342,-2504.42077998,-2030.75350964,1336.62956213,316.956480678,-180.919370388,2588.2582296,498.127167725,3397.72936893,-2434.82295253,-273.753349332,162.42957451,-2063.88404622,458.621275325,-844.660172766,-1504.42703894,12313.2184335,-1989.59041503,61.25043338,-3339.85379016,856.533057577,173.774009259,-2744.85701513,5973.75459609,1864.28223375,-304.37987284,3041.39423614,1827.72160268,870.852560934,-2845.60022237,-3396.61657569,-3186.1063892,-475.330577938,4471.89948243,376.266935895,-560.330368549,377.35769894,-230.741221059,-1272.66410672,739.965806595,-234.242480524
1095,181808.169369,129000,137182.775717,8182.7757165,6522.26831817,-1585.7178359,6486.00677416,590.170844598,-3705.79032526,-8628.13430388,-20850.4114943,-3593.95784477,-5801.61575142,-359.400238595,9974.32612406,1940.97306538,-947.401525437,153.008076332,-1283.66010986,-735.318542084,1267.71550482,-803.739325058,-426.679648656,-4796.02360308,-2519.78904342,-2504.42077998,-2030.75350964,1336.62956213,316.956480678,-180.919370388,2588.2582296,498.127167725,-1987.00319947,-2434.82295253,-273.753349332,162.42957451,3830.04398796,458.621275325,-844.660172766,-1504.42703894,-6388.78303636,-1989.59041503,61.25043338,-3339.85379016,856.533057577,173.774009259,-2744.85701513,5973.75459609,-4754.20302164,-304.37987284,3041.39423614,1827.72160268,870.852560934,-2845.60022237,-3396.61657569,-3186.1063892,-475.330577938,4471.89948243,376.266935895,-560.330368549,377.35769894,-230.741221059,-1272.66410672,739.965806595,-234.242480524
193,181808.169369,192000,191746.147402,-253.852598168,-3159.5154308,180.040111003,6486.00677416,590.170844598,-3705.79032526,28.0352209448,2179.14917507,-3593.95784477,2271.77717737,-359.400238595,-1050.9275237,1940.97306538,-947.401525437,153.008076332,2445.97921432,-735.318542084,1267.71550482,-803.739325058,-426.679648656,5793.30639388,-2519.78904342,-2504.42077998,-2030.75350964,1336.62956213,316.956480678,-180.919370388,2588.2582296,498.127167725,-1987.00319947,-2434.82295253,-273.753349332,162.42957451,-2063.88404622,458.621275325,-844.660172766,-1504.42703894,12313.2184335,-1989.59041503,61.25043338,-3339.85379016,856.533057577,173.774009259,-2744.85701513,5973.75459609,1864.28223375,-304.37987284,3041.39423614,1827.72160268,870.852560934,-2845.60022237,-3396.61657569,-3186.1063892,-475.330577938,4471.89948243,376.266935895,-560.330368549,377.35769894,-230.741221059,-1272.66410672,739.965806595,-234.242480524
124,181808.169369,153900,154141.607861,241.607860571,-3159.5154308,383.558150374,-4661.06168892,590.170844598,-3705.79032526,-8628.13430388,2179.14917507,-3593.95784477,4019.18556509,-359.400238595,-1050.9275237,1940.97306538,-947.401525437,153.008076332,-1283.66010986,-735.318542084,1267.71550482,-803.739325058,-426.679648656,5793.30639388,-2519.78904342,6665.37066521,-2030.75350964,1336.62956213,316.956480678,-180.919370388,-22604.1218719,498.127167725,-1987.00319947,-2434.82295253,-273.753349332,162.42957451,-2063.88404622,458.621275325,-844.660172766,-1504.42703894,12313.2184335,-1989.59041503,61.25043338,-3339.85379016,856.533057577,173.774009259,-2744.85701513,5973.75459609,1864.28223375,-304.37987284,3041.39423614,1827.72160268,870.852560934,-2845.60022237,-3396.61657569,-3186.1063892,-475.330577938,4471.89948243,376.266935895,-560.330368549,377.35769894,-230.741221059,-1272.66410672,739.965806595,-234.242480524
416,181808.169369,181134,199442.835971,18308.8359707,-3159.5154308,5185.82618235,-4661.06168892,590.170844598,-3705.79032526,28.0352209448,2179.14917507,1957.90335651,1867.41525035,-359.400238595,-1050.9275237,1940.97306538,-947.401525437,153.008076332,2445.97921432,-735.318542084,1267.71550482,-803.739325058,-426.679648656,-4796.02360308,4372.74866785,-2504.42077998,-2030.75350964,1336.62956213,316.956480678,-180.919370388,2588.2582296,498.127167725,-1987.00319947,-2434.82295253,-273.753349332,162.42957451,-2063.88404622,458.621275325,-844.660172766,-1504.42703894,12313.2184335,-1989.59041503,61.25043338,-3339.85379016,856.533057577,173.774009259,-2744.85701513,5973.75459609,1864.28223375,-304.37987284,3041.39423614,1827.72160268,870.852560934,-2845.60022237,-3396.61657569,-3186.1063892,-475.330577938,4471.89948243,376.266935895,-560.330368549,377.35769894,-230.741221059,11114.5998654,739.965806595,-234.242480524
